Kanji,Reading,JLPT,Type,Meaning
['ガサ入れ'],"[['ガサいれ'], ['がさいれ']]",5,"['&n;', '&vs;']","['premises search', 'household search']"
['上下になる'],[['うえしたになる']],5,"['&exp;', '&v5r;']",['to be upside-down']
['メスが入る'],[['メスがいる']],5,"['&exp;', '&v5r;']","['to operate', 'to clean up', 'to inquire (into)', 'to take drastic measures']"
['食もたれ'],[['しょくもたれ']],5,"['&n;', '&vs;']","[""sitting heavy in one's stomach"", 'remaining undigested']"
['雨下'],[['うか']],5,"['&n;', '&vs;']","['raining', 'downpour']"
['大言'],"[['たいげん'], ['だいげん']]",5,"['&n;', '&vs;']","['big talk', 'braggadocio']"
['生かる'],[['いかる']],5,"['&v5r;', '&vi;']","['to be arranged (flowers, etc.)', 'to be on display']"
['口でやる'],[['くちでやる']],5,"['&exp;', '&v5r;']","['to carry out fellatio', 'to give someone head']"
['先読み'],[['さきよみ']],5,"['&n;', '&vs;']","['foreseeing', 'anticipating', 'predicting the future']"
['言いこなす'],[['いいこなす']],5,"['&v5s;', '&vt;']","['to express properly', 'to explain well']"
['ささくれ立つ'],[['ささくれだつ']],5,"['&v5t;', '&vi;']","['to split finely', 'to splinter', 'to get frayed']"
['手をつかえる'],[['てをつかえる']],5,"['&exp;', '&v1;']","['to place both hands on the ground (to express respect, apology or to present a request)']"
['目をかすめる'],[['めをかすめる']],5,"['&exp;', '&v1;']",['to do in secret']
['ムッと来る'],"[['ムッとくる'], ['むっとくる']]",5,"['&exp;', '&vk;']",['to feel anger']
['爪に火をともす'],[['つめにひをともす']],5,"['&exp;', '&v5s;']","['to lead a stingy life', 'to scrimp and save', 'to pinch pennies', {'_': ""to light one's (finger)nails (instead of a candle)"", '$': {'g_type': 'lit'}}]"
['口が立つ'],[['くちがたつ']],5,"['&exp;', '&v5t;']","['to be eloquent', 'to have a way with words']"
['カチンと来る'],"[['カチンとくる'], ['かちんとくる']]",5,"['&exp;', '&vk;']","['to be annoyed (by)', 'to be offended (at)', 'to be irritated (with)']"
['這い下りる'],[['はいおりる']],5,"['&v1;', '&vi;']","['to climb down', 'to crawl down']"
['膳立て'],[['ぜんだて']],5,"['&n;', '&vs;']","['setting the table', 'laying the table']"
['口をそろえる'],[['くちをそろえる']],5,"['&exp;', '&v1;']","['to speak unanimously', 'to speak in chorus', 'to speak in unison', 'to speak in one voice']"
['来行'],[['らいこう']],5,"['&n;', '&vs;']",['visiting a bank']
['来話'],[['らいわ']],5,"['&n;', '&vs;']","['coming to talk', 'conversation one came (to a place) to have']"
['間に立つ'],[['あいだにたつ']],5,"['&exp;', '&v5t;']","['to mediate', 'to intervene']"
['耳をダンボにする'],[['みみをダンボにする']],5,"['&exp;', '&vs-i;']","[""to prick up one's ears"", 'to listen attentively', {'_': ""to make one's ears (like) Dumbo's"", '$': {'g_type': 'lit'}}]"
['目尻を下げる'],[['めじりをさげる']],5,"['&exp;', '&v1;']","['to look happy', 'to look pleased']"
['グッと来る'],"[['グッとくる'], ['ぐっとくる']]",5,"['&exp;', '&vk;']","['to touch emotionally', 'to feel something', 'to strike home']"
['生まれ出る'],[['うまれでる']],5,"['&v1;', '&vi;']","['to come into being', 'to be born']"
['たがが外れる'],"[['たががはずれる'], ['タガがはずれる']]",5,"['&exp;', '&v1;', '&vi;']","['to become unrestrained and go to excess', 'to lose all restraint', ""to lose one's tension and become relaxed"", 'to let go', 'to become disorderly', 'to be scattered', ""to lose one's self-control""]"
['キャラが立つ'],[['キャラがたつ']],5,"['&exp;', '&v5t;']","['to have a well-defined character (of video game, anime, etc. character)', 'to stand out as a character']"
['糟を食う'],[['かすをくう']],5,"['&exp;', '&v5u;']",['to be scolded (mainly used theatrically)']
['食糞'],[['しょくふん']],5,"['&n;', '&vs;']","['coprophagia', 'coprophagy', 'scatophagy', 'eating feces (faeces)']"
['おごり高ぶる'],[['おごりたかぶる']],5,"['&v5r;', '&vi;']","['to act arrogantly', 'to be puffed up with success', 'to behave like one is better than others']"
['ふぐりが下がる'],"[['ふぐりがさがる'], ['フグリがさがる']]",5,"['&exp;', '&v5r;']","['to feel relieved', 'to be relieved']"
['どの口が言う'],[['どのくちがいう']],5,"['&exp;', '&v5u;']","[""look who's talking"", ""I don't want to hear it from you"", 'are you in any position to say that?']"
['おちょぼ口をする'],[['おちょぼぐちをする']],5,"['&exp;', '&vs-i;']","[""to pucker up one's lips"", ""to purse up one's lips""]"
['お見それ'],[['おみそれ']],5,"['&n;', '&vs;']",['failing to recognize someone']
['出かかる'],[['でかかる']],5,"['&v5r;', '&vi;']","['to just appear', 'to be half out', ""to be on the tip of one's tongue""]"
['ジャケット買い'],[['ジャケットがい']],5,"['&n;', '&vs;']","['buying a CD, book, etc. because of the cover']"
['ジャケ買い'],[['ジャケがい']],5,"['&n;', '&vs;']","['buying a CD, book, etc. because of the cover']"
['棹立ち'],[['さおだち']],5,"['&n;', '&vs;', '&vi;']","['bolting upright', 'rearing up (horse)']"
['飲水'],[['いんすい']],5,"['&n;', '&vs;']",['(act of) drinking water']
['目を剥く'],[['めをむく']],5,"['&exp;', '&v5k;']","[""to open one's eyes wide (in anger, surprise, etc.)"", 'to goggle at']"
['語るに足る'],[['かたるにたる']],5,"['&exp;', '&v5r;']","['to be worth telling', 'to be worth confiding in']"
['目をかける'],[['めをかける']],5,"['&exp;', '&v1;']","['to look after', 'to take care (of)', 'to favor', 'to favour', 'to be partial to']"
['山をなす'],[['やまをなす']],5,"['&exp;', '&v5s;']","['to pile up', 'to form into a (huge) pile']"
['お目こぼし'],[['おめこぼし']],5,"['&n;', '&vs;']","['connivance', 'overlooking']"
['やれば出来る'],[['やればできる']],5,"['&exp;', '&v1;']",['you can do it if you try']
['呆気にとられる'],[['あっけにとられる']],5,"['&exp;', '&v1;']","['to be taken aback', 'to be astonished', 'to be dumbfounded']"
['鯱立ち'],"[['しゃちほこだち'], ['しゃっちょこだち']]",5,"['&n;', '&vs;']",['headstand']
['本気にする'],[['ほんきにする']],5,"['&exp;', '&vs-i;']","['to take seriously', 'to believe in', 'to fall for']"
['はっきり言う'],[['はっきりいう']],5,"['&exp;', '&v5u;']","['to speak distinctly', 'to speak clearly']"
['分つ'],[['あかつ']],5,"['&v4t;', '&vt;']","['to divide', 'to separate']"
['出ず'],"[['いず'], ['いづ']]",5,"['&v2d-s;', '&vi;']","['to leave', 'to exit', 'to go out', 'to come out', 'to get out']"
['とばっちりを食う'],[['とばっちりをくう']],5,"['&exp;', '&v5u;']","['to be struck by a chance blow', 'to be embroiled in', 'to be caught up in', 'to be dragged into']"
['足をひきずる'],[['あしをひきずる']],5,"['&exp;', '&v5r;']",['to limp']
['少なくなる'],[['すくなくなる']],5,"['&exp;', '&v5r;', '&vi;']","['to lessen', 'to decrease', 'to diminish']"
['食べられる'],[['たべられる']],5,"['&v1;', '&vi;']",['to be able to eat']
['言ってのける'],[['いってのける']],5,"['&exp;', '&v1;']","['to declare', 'to speak out', 'to warn', 'to spit out (words)']"
['空になる'],[['からになる']],5,"['&exp;', '&v5r;']","['to become empty', 'to be emptied']"
['空にする'],[['からにする']],5,"['&exp;', '&vs-i;']","['to empty', 'to vacate', 'to evacuate']"
['前かがみになる'],[['まえかがみになる']],5,"['&exp;', '&v5r;']","['to slouch', 'to stoop', 'to bend forward', 'to lean forward']"
['入山'],[['にゅうざん']],5,"['&n;', '&vs;']",['entering a mountain area (for climbing)']
['時間をつぶす'],[['じかんをつぶす']],5,"['&exp;', '&v5s;']",['to kill time']
['気がそがれる'],[['きがそがれる']],5,"['&exp;', '&v1;']","['to be discouraged (from doing something)', ""to have one's enthusiasm dampened""]"
['汲み入れる'],[['くみいれる']],5,"['&v1;', '&vt;']","['to draw (water)', 'to fill (with water)']"
['前貼り'],"[['まえばり'], ['まえバリ']]",5,"['&n;', '&vs;']",['covering private parts (esp. actors during filming)']
['よだれを出す'],[['よだれをだす']],5,"['&exp;', '&v5s;']","['to drool', 'to salivate']"
['生く'],[['いく']],5,"['&v2k-k;', '&v4k;', '&vi;']","['to live', 'to exist']"
['見ゆ'],[['みゆ']],5,"['&v2y-s;', '&vi;']","['to be seen', 'to be in sight']"
['目が行く'],"[['めがゆく'], ['めがいく']]",5,"['&exp;', '&v5k-s;']","['to look toward', ""to have one's eyes drawn towards something""]"
['口を尖らせる'],[['くちをとがらせる']],5,"['&exp;', '&v1;']",['to pout']
['吠え立てる'],[['ほえたてる']],5,"['&v1;', '&vi;']","['to bark', 'to bay', 'to howl']"
['トイレに立つ'],[['トイレにたつ']],5,"['&exp;', '&v5t;']","['to go to the bathroom', 'to go to the restroom', 'to excuse oneself']"
['道を空ける'],[['みちをあける']],5,"['&exp;', '&v1;']","['to make way for', 'to make room for', 'to get out of the way']"
['ずり上げる'],[['ずりあげる']],5,"['&v1;', '&vt;']","['to slide up', 'to drag up']"
['すすり上げる'],[['すすりあげる']],5,"['&v1;', '&vt;']","['to sniffle', 'to snuffle']"
['尻に火がつく'],[['しりにひがつく']],5,"['&exp;', '&v5k;']","['to be pressed for time', 'to be pressed by urgent business', ""to have one's pants on fire""]"
['喧嘩を買う'],[['けんかをかう']],5,"['&exp;', '&v5u;']","['to get into a fight', 'to take up the gauntlet', 'to accept a challenge']"
['男がすたる'],[['おとこがすたる']],5,"['&exp;', '&v5r;']","[""to hurt one's reputation"", 'to be ashamed of oneself', ""to lose one's honour""]"
['立ち聞く'],[['たちきく']],5,['&v5k;'],"['to listen in', 'to eavesdrop']"
['食入'],[['しょくにゅう']],5,"['&n;', '&vs;']","['eating into (esp. insects and larvae eating into fruit, etc.)']"
['食いつく'],[['くいつく']],5,"['&v5k;', '&vi;']","['to bite at', 'to snap at', 'to nibble']"
['手を入れる'],[['てをいれる']],5,"['&exp;', '&v1;']","['to correct', 'to touch up', 'to smarten up']"
['行きそびれる'],[['いきそびれる']],5,"['&v1;', '&vi;']","['to miss out on going', 'to fail to go']"
['手にかける'],[['てにかける']],5,"['&exp;', '&v1;']","['to take care of', ""to bring up under one's personal care""]"
['水出し'],[['みずだし']],5,"['&n;', '&vs;']","['cold brew (coffee, tea, etc.)', 'infusing in cold water']"
['空気にさらす'],[['くうきにさらす']],5,"['&exp;', '&v5s;']","['to aerate', 'to air']"
['一目'],[['いちもく']],5,"['&n;', '&vs;']","['look', 'glance']"
['はかが行く'],[['はかがゆく']],5,"['&exp;', '&v5k;']","['to make progress', 'to move right ahead (with the work)', 'to advance']"
['上木'],"[['じょうぼく'], ['うわき']]",5,"['&n;', '&vs;']","['publication', 'wood-block printing']"
['出来かねる'],[['できかねる']],5,['&v1;'],"['to be unable to do', 'to find something difficult to do']"
['来寇'],[['らいこう']],5,"['&n;', '&vs;']","['invasion', 'raid', 'inroad']"
['目っかる'],[['めっかる']],5,"['&v5r;', '&vi;']","['to be found', 'to be discovered']"
['入店'],[['にゅうてん']],5,"['&n;', '&vs;']","['starting to work in a shop', 'joining a shop as an employee']"
['生す'],[['なす']],5,"['&v5s;', '&vt;']",['to have a child']
['食われる'],[['くわれる']],5,"['&v1;', '&vi;']","['to be eaten', 'to be bitten (e.g. by bugs)']"
['茹で上げる'],"[['ゆであげる'], ['うであげる']]",5,"['&v1;', '&vt;']",['to boil something until it is done (e.g. vegetables)']
['茹で上がる'],"[['ゆであがる'], ['うであがる']]",5,"['&v5r;', '&vi;']","['to be completely boiled', 'to be boiled to a turn']"
['お金を下ろす'],[['おかねをおろす']],5,"['&exp;', '&v5s;']","['to withdraw money', 'to take money out']"
['年食う'],[['としくう']],5,"['&exp;', '&v5u;']","['to grow older', 'to advance in age', 'to be very aged']"
['年を食う'],[['としをくう']],5,"['&exp;', '&v5u;']","['to grow older (esp. older than other people in the same group or situation)', 'to advance in age', 'to be very aged']"
['ハサミを入れる'],"[['ハサミをいれる'], ['はさみをいれる']]",5,"['&exp;', '&v1;']","['to cut with scissors', 'to put scissors to', 'to punch (e.g. ticket)', 'to prune (e.g. shrub)']"
['ちょっかいを出す'],[['ちょっかいをだす']],5,"['&exp;', '&v5s;']","['to meddle', ""to poke one's nose into"", 'to interfere']"
['あったま来る'],[['あったまくる']],5,"['&exp;', '&vk;']","['to get mad', 'to be highly offended', 'to get pissed off', 'to get angry', ""to lose one's cool""]"
['人目につく'],[['ひとめにつく']],5,"['&exp;', '&v5k;']","[""to be within others' sight"", 'to be visible', 'to be conspicuous', 'to attract public attention', 'to come under observation']"
['大チョンボ'],"[['だいチョンボ'], ['だいちょんぼ']]",5,"['&n;', '&vs;']","['big goof', 'serious mistake']"
['安んずる'],[['やすんずる']],5,"['&vz;', '&vi;']","['to be contented', 'to be at ease']"
['外生'],[['がいせい']],5,"['&adj-no;', '&vs;']","['exogenous', 'heterogenous', 'ectotrophic', 'extraneous']"
['小じゃれる'],[['こじゃれる']],5,"['&v1;', '&vi;']","['to joke', 'to kid around']"
['兀立'],"[['こつりつ'], ['ごつりつ']]",5,"['&n;', '&vs;']",['towering']
['左見右見'],[['とみこうみ']],5,"['&n;', '&vs;']",['looking to and fro']
['書き溜める'],[['かきためる']],5,['&v1;'],"[""to accumulate one's unpublished paintings or writings""]"
['じわじわ来る'],[['じわじわくる']],5,"['&exp;', '&vk;']","['to begin to like something (one did not initially like)', 'to gradually become enamoured with something', 'to have something grow on you']"
['めくれ上がる'],"[['めくれあがる'], ['まくれあがる']]",5,"['&v5r;', '&vi;']","['to be turned up', 'to be lifted up (e.g. by the wind)']"
['店をたたむ'],[['みせをたたむ']],5,"['&exp;', '&v5m;']","['to close down a business', 'to shut a business']"
['生まれてくる'],[['うまれてくる']],5,"['&exp;', '&vk;']","['to be born', 'to come into the world']"
['来てる'],"[['きてる'], ['キテル']]",5,"['&exp;', '&v1;']",['to be coming']
['電話口に出る'],[['でんわぐちにでる']],5,"['&exp;', '&v1;']","['to make a phone call', 'to answer the phone']"
['口づて'],[['くちづて']],5,"['&n;', '&vs;']",['oral instruction']
['間に入る'],[['あいだにはいる']],5,"['&exp;', '&v5r;']","['to act as an intermediary', 'to step in', 'to come between', 'to intervene', 'to interject']"
['年をまたぐ'],[['としをまたぐ']],5,"['&exp;', '&v5g;']","['to extend from one year to the next', 'to go to the next year']"
['ひり出す'],[['ひりだす']],5,"['&v5s;', '&vt;']","['to expel', 'to eject', 'to push out', 'to force out']"
['ものを言わせる'],[['ものをいわせる']],5,"['&exp;', '&v1;']","['to make full use of (skill, experience, authority, etc.)', 'to take full advantage of (something)', 'to rely on']"
['カートン買い'],[['カートンがい']],5,"['&n;', '&vs;']","['buying by the carton (e.g. cigarettes, trading cards, etc.)']"
['手を休める'],[['てをやすめる']],5,"['&exp;', '&v1;']","['to rest (from work, studying, etc.)', 'to take a break']"
['ハードルを上げる'],[['ハードルをあげる']],5,"['&exp;', '&v1;']",['to raise the bar']
['大コケ'],[['おおコケ']],5,"['&n;', '&vs;']","['flop (e.g. movie)', 'total failure', 'box office bomb']"
['目を晒す'],[['めをさらす']],5,"['&exp;', '&v5s;']","[""to fix one's eyes on"", 'to stare intently at', 'to study carefully (with the eyes)']"
['喀出'],[['かくしゅつ']],5,"['&n;', '&vs;']","['expectoration', 'spitting']"
['生え出る'],[['はえでる']],5,"['&v1;', '&vi;']","['to sprout', 'to spring up', 'to come out']"
['金箔が剥げる'],[['きんぱくがはげる']],5,"['&exp;', '&v1;']","[""to reveal one's true colors""]"
['気がそれる'],[['きがそれる']],5,"['&exp;', '&v1;']",['to be distracted']
['どうこう言う'],[['どうこういう']],5,"['&exp;', '&v5u;']","['to raise objections', 'to complain', '(to have the right) to say anything']"
['たがを外す'],"[['たがをはずす'], ['タガをはずす']]",5,"['&exp;', '&v5s;']","['to cut loose', 'to act without restraint', 'to throw off all inhibitions', 'to go wild']"
['大はしゃぎ'],[['おおはしゃぎ']],5,"['&n;', '&vs;', '&adj-no;']","['high spirits', 'gleeful mood']"
['わがままを言う'],[['わがままをいう']],5,"['&exp;', '&v5u;']","['to be unreasonable', 'to whine', 'to act like a baby']"
['目に立つ'],[['めにたつ']],5,"['&exp;', '&v5t;']","['to be conspicuous', 'to stand out']"
['名を騙る'],[['なをかたる']],5,"['&exp;', '&v5r;']","['to impersonate someone', 'to go under a false name', ""to make fraudulent use of someone's name""]"
['大人じみる'],[['おとなじみる']],5,"['&v1;', '&vi;']","['to grow up', 'to become adult', 'to start behaving like an adult']"
['そり立つ'],[['そりたつ']],5,"['&v5t;', '&vi;']","['to rise (steeply)', 'to tower', 'to soar']"
['ずり出る'],[['ずりでる']],5,"['&v1;', '&vi;']","['to slide out', 'to glide out', 'to slip out']"
['見られる'],[['みられる']],5,"['&exp;', '&v1;']","['to be seen', 'to be in sight']"
['右クリック'],[['みぎクリック']],5,"['&n;', '&vs;']",['right-click']
['左クリック'],[['ひだりクリック']],5,"['&n;', '&vs;']",['left-click']
['おっぱいを飲む'],[['おっぱいをのむ']],5,"['&exp;', '&v5m;']",['to be breastfed']
['トップに立つ'],[['トップにたつ']],5,"['&exp;', '&v5t;']","['to lead', 'to take the lead', 'to be in a top position']"
['名前出し'],[['なまえだし']],5,"['&n;', '&vs;']","[""appearing with one's (full) name"", ""showing one's name (on a nameplate, etc.)""]"
['後になる'],[['あとになる']],5,"['&exp;', '&v5r;']","['to become late', 'to fall behind', 'to lag', 'to pass (of time)']"
['贔屓目に見る'],[['ひいきめにみる']],5,"['&exp;', '&v1;']","['to view in a favourable light', 'to look favourably on']"
['仄見える'],[['ほのみえる']],5,"['&v1;', '&vi;']","['to be faintly visible', 'to be barely visible']"
['ボロが出る'],"[['ボロがでる'], ['ぼろがでる']]",5,"['&exp;', '&v1;']","[""to have one's faults exposed"", ""to have one's secrets blown""]"
['人間ができている'],[['にんげんができている']],5,"['&exp;', '&v1;']","['to be mature and kind', 'to be well-balanced', 'to be a good person']"
['テンションが上がる'],[['テンションがあがる']],5,"['&exp;', '&v5r;']","['to get excited', 'to get hyped up', 'to become happy', 'to get in a good mood']"
['西行'],[['せいこう']],5,"['&n;', '&vs;']","['going west', 'heading westward']"
['一人にする'],[['ひとりにする']],5,"['&exp;', '&vs-i;']","['to leave (someone) alone', 'to leave to oneself', 'to leave (someone) be']"
['溜飲を下げる'],[['りゅういんをさげる']],5,"['&exp;', '&v1;']","['to satisfy oneself (by doing)', 'to find relief (in doing)']"
['つかまり立ち'],[['つかまりだち']],5,"['&n;', '&vs;']","['standing while holding onto something (infant, toddler)']"
['パッケージ買い'],[['パッケージがい']],5,"['&n;', '&vs;']",['buying a product because of the look of the packaging']
['パケ買い'],[['パケがい']],5,"['&n;', '&vs;']",['buying a product because of the look of the packaging']
['言わしめる'],[['いわしめる']],5,"['&exp;', '&v1;']","['to get someone to say', 'to make someone say']"
['ツボに入る'],"[['ツボにはいる'], ['つぼにはいる']]",5,"['&exp;', '&v5r;']","['to be mad about', 'to be hooked on']"
['仄聞く'],"[['ひのきく'], ['ひのぎく']]",5,['&v4k;'],['to hear faintly']
['耳を揃える'],[['みみをそろえる']],5,"['&exp;', '&v1;']",['to get together all the money necessary (to pay off a debt)']
['ベンチ入り'],[['ベンチいり']],5,"['&n;', '&vs;']",['being on the bench']
['ような気がする'],[['ようなきがする']],5,"['&exp;', '&vs-i;']","['(I) think (that)', '(I) have a feeling (that)', '(I) fancy (that)']"
['ハードルを下げる'],[['ハードルをさげる']],5,"['&exp;', '&v1;']",['to lower the bar']
['大げさにする'],[['おおげさにする']],5,"['&exp;', '&vs-i;']",['to exaggerate']
['新しいページをめくる'],[['あたらしいページをめくる']],5,"['&exp;', '&v5r;']","['to turn the page', 'to turn over a new leaf']"
['名を轟かせる'],[['なをとどろかせる']],5,"['&exp;', '&v1;']","[""to make one's name well known"", 'to gain much fame']"
['クレームを出す'],[['クレームをだす']],5,"['&exp;', '&v5s;']",['to complain']
['ただ食い'],"[['ただぐい'], ['タダぐい']]",5,"['&n;', '&vs;']","['eating without paying', 'eating for free']"
['大人になる'],[['おとなになる']],5,"['&exp;', '&v5r;']","['to grow up', 'to become an adult']"
['大きくなる'],[['おおきくなる']],5,"['&exp;', '&v5r;']","['to grow up', 'to become an adult']"
['もらい火'],[['もらいび']],5,"['&n;', '&vs;']",['catching fire (from a neighbouring house on fire)']
['一人カラオケ'],[['ひとりカラオケ']],5,"['&n;', '&vs;']",['(doing) karaoke by oneself']
['言いがかりをつける'],[['いいがかりをつける']],5,"['&exp;', '&v1;']","['to accuse someone falsely', 'to make a false charge']"
['あごを出す'],[['あごをだす']],5,"['&exp;', '&v5s;']","['to be exhausted', 'to be worn out', 'to be done in']"
['足蹴にする'],[['あしげにする']],5,"['&exp;', '&vs-s;']",['to kick']
['ゾーンに入る'],[['ゾーンにはいる']],5,"['&exp;', '&v5r;']","['to get into the zone', 'to get into the flow']"
['覗き見る'],[['のぞきみる']],5,"['&v1;', '&vt;']","['to peek', 'to peep']"
['せぐり上げる'],[['せぐりあげる']],5,"['&v1;', '&vi;']","['to well up (tears, feelings, etc.)']"
['時間をとる'],[['じかんをとる']],5,"['&exp;', '&v5r;']","['to take the time (to do)', 'to set aside time (for)']"
['しっくり来る'],[['しっくりくる']],5,"['&exp;', '&vk;']","['to feel right', 'to sit well with one', 'to be happy about', 'to suit to a T', 'to fit well together']"
['生い立つ'],[['おいたつ']],5,"['&v5t;', '&vi;']","['to grow', 'to develop', 'to grow up']"
['人気が出る'],[['にんきがでる']],5,"['&exp;', '&v1;']","['to become popular', 'to grow in popularity', 'to catch on']"
['新出'],[['しんしゅつ']],5,"['&n;', '&vs;']","['appearing for the first time (esp. vocabulary, kanji, etc. in a school textbook)']"
['縷言'],[['るげん']],5,"['&n;', '&vs;']",['detailed explanation']
['堵に安んずる'],[['とにやすんずる']],5,"['&exp;', '&vz;']",['to live in peace (of the people)']
['古ける'],[['ふるける']],5,"['&v1;', '&vi;']","['to become old', 'to become worn out']"
['聞見'],"[['ぶんけん'], ['もんけん']]",5,"['&n;', '&vs;']","['information', 'experience', 'knowledge', 'observation']"
['スイッチが入る'],[['スイッチがはいる']],5,"['&exp;', '&v5r;']","['to (suddenly) get into a specific mood', {'_': 'to get switched on', '$': {'g_type': 'lit'}}]"
['噂が立つ'],[['うわさがたつ']],5,"['&exp;', '&v5t;']",['to have a rumor circulating']
['手をやる'],[['てをやる']],5,"['&exp;', '&v5r;']","[""to put one's hand on"", 'to touch']"
['買い揃える'],[['かいそろえる']],5,"['&v1;', '&vt;']",['to buy (a set of items)']
['苟安'],[['こうあん']],5,"['&n;', '&vs;']","['snatching a moment of rest', 'seeking temporary ease']"
['電話を入れる'],[['でんわをいれる']],5,"['&exp;', '&v1;']","['to telephone', 'to call in', 'to ring in', 'to contact by phone']"
['小手を翳す'],[['こてをかざす']],5,"['&exp;', '&v5s;']","[""to shade one's eyes with one's hand (blocking sunlight, looking afar, etc.)""]"
['いいって言う'],"[['いいっていう'], ['よいっていう']]",5,"['&exp;', '&v5u;']","['to say something is all right', 'to give the all-clear (e.g. to do something)']"
['後先になる'],[['あとさきになる']],5,"['&exp;', '&v5r;']","['to be inverted (of the order of something)', 'to be reversed', 'to get mixed up', 'to become back to front']"
['いい子にする'],"[['いいこにする'], ['よいこにする']]",5,"['&exp;', '&vs-i;']",['to behave well (of a child)']
['人気がある'],[['にんきがある']],5,"['&exp;', '&v5r-i;']",['to be popular']
['コーヒーを入れる'],[['コーヒーをいれる']],5,"['&exp;', '&v1;']","['to make coffee', 'to brew coffee']"
['聞きそびれる'],[['ききそびれる']],5,"['&v1;', '&vt;']","['to miss a chance to ask', 'to miss an opportunity to ask', 'to forget to ask']"
['先を行く'],[['さきをいく']],5,"['&exp;', '&v5k-s;']","['to go ahead', 'to pull ahead']"
['スピードを出す'],[['スピードをだす']],5,"['&exp;', '&v5s;']","['to go fast', 'to drive fast', 'to speed']"
['人を飲む'],[['ひとをのむ']],5,"['&exp;', '&v5m;']","['to write the kanji for ""person"" on one\'s hand three times and mimic swallowing them (as a technique for calming one\'s nerves)']"
['白日の下にさらす'],[['はくじつのもとにさらす']],5,"['&exp;', '&v5s;']","['to bring to light', 'to expose (to the world)']"
['タメ口をきく'],"[['タメぐちをきく'], ['ためぐちをきく']]",5,"['&exp;', '&v5k;']","['to talk casually', ""to use one's peer language (to others)""]"
['口がイーってなる'],[['くちがイーってなる']],5,"['&exp;', '&v5r;']",['to grin with closed teeth']
['貶下'],[['へんげ']],5,"['&n;', '&vs;']","['scorn', 'disdain', 'contempt']"
['分火'],[['ぶんか']],5,"['&n;', '&vs;']","['passing the flame', 'lighting (a torch) from a (larger) flame']"
['北する'],[['きたする']],5,"['&vs-i;', '&vi;']",['to go north']
['つもりで言う'],[['つもりでいう']],5,"['&exp;', '&v5u;']",['to mean']
['店を出す'],[['みせをだす']],5,"['&exp;', '&v5s;']","['to set up shop', 'to open a store']"
